benchmark_id,tier,backend_requested,backend_executed,api,profile,bytes,threads_requested,threads_effective,median_ns,mean_ns,stddev_ns,confidence_low_ns,confidence_high_ns,sample_count,throughput_gib_s,commit,status
r64/r64-decode/FREQ1_RESIDUAL/1KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,1024,1,1,3213.562957665554,3215.736903971854,9.468124981680988,3214.021766802189,3217.6908229206606,100,0.29676540617677294,8b96b69,pass
r64/r64-decode/FREQ1_RESIDUAL/1MiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,1048576,1,1,3326382.5,3327843.459333333,6111.694837854457,3326696.415933332,3329072.4668833315,100,0.29358093965441434,8b96b69,pass
r64/r64-decode/FREQ1_RESIDUAL/256B/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,256,1,1,807.8230798973009,808.2871245390417,2.1496745317273507,807.8966896195204,808.7294558939457,100,0.2951371222667627,8b96b69,pass
r64/r64-decode/FREQ1_RESIDUAL/4KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,4096,1,1,12887.957583102492,12891.417855209971,22.09874062623792,12887.26877175844,12895.916381785437,100,0.29598927844288386,8b96b69,pass
r64/r64-decode/FREQ1_RESIDUAL/64B/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,64,1,1,205.57792425913453,205.64637541886313,0.36449646348946607,205.57759431252097,205.72009530167804,100,0.28993699099840087,8b96b69,pass
r64/r64-decode/FREQ1_RESIDUAL/64KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,65536,1,1,206765.161839396,207201.8459915921,1481.3682547285823,206914.83666813248,207493.66716500017,100,0.29519071640032285,8b96b69,pass
r64/r64-decode/INCOMPRESSIBLE_LIKE/1KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,1024,1,1,3636.648551405688,3647.194326422599,27.017110890147688,3642.2825555062695,3652.7626244932367,100,0.262239890087158,8b96b69,pass
r64/r64-decode/INCOMPRESSIBLE_LIKE/1MiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,1048576,1,1,3484919.5357142854,3487687.2635714267,9447.535685976296,3486116.6729464284,3489772.690339285,100,0.2802252648854457,8b96b69,pass
r64/r64-decode/INCOMPRESSIBLE_LIKE/256B/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,256,1,1,940.0064292029808,933.9997381988336,15.237172514844138,931.031676808412,936.9917725149688,100,0.25363505152163107,8b96b69,pass
r64/r64-decode/INCOMPRESSIBLE_LIKE/4KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,4096,1,1,13760.727433503112,13811.344421478594,120.33356376562708,13789.217251282473,13836.18647088654,100,0.2772162506712685,8b96b69,pass
r64/r64-decode/INCOMPRESSIBLE_LIKE/64B/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,64,1,1,218.82850935822168,218.39447232346535,2.0937354225286664,217.99134674085863,218.80525268422068,100,0.27238061873290004,8b96b69,pass
r64/r64-decode/INCOMPRESSIBLE_LIKE/64KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,65536,1,1,218475.41225935827,220361.65384030505,3101.0156784320234,219763.51509144844,220966.6913821203,100,0.27936853680149354,8b96b69,pass
r64/r64-decode/PRIME_RESIDUE/1KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,1024,1,1,3353.7681348785536,3354.5415768453972,3.5769119440189896,3353.9066427997304,3355.2939870426703,100,0.28435904870352174,8b96b69,pass
r64/r64-decode/PRIME_RESIDUE/1MiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,1048576,1,1,3428578.966666667,3429375.899333332,3983.32162507607,3428728.301383334,3430269.192,100,0.28483010293603755,8b96b69,pass
r64/r64-decode/PRIME_RESIDUE/256B/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,256,1,1,843.2759792084094,843.4633289370117,1.6832262659419648,843.1560057055706,843.8078410033553,100,0.2827290056635648,8b96b69,pass
r64/r64-decode/PRIME_RESIDUE/4KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,4096,1,1,13412.773479729727,13415.80175181604,19.772956375713775,13413.06104807138,13420.333120597832,100,0.28440779018523077,8b96b69,pass
r64/r64-decode/PRIME_RESIDUE/64B/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,64,1,1,211.0393024513338,211.6447097779563,1.507847461479509,211.3622880296196,211.9488181340728,100,0.2824338598689957,8b96b69,pass
r64/r64-decode/PRIME_RESIDUE/64KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,65536,1,1,214221.55147058825,214143.14500429615,699.6228211608203,213987.51359009265,214254.04379472305,100,0.2849160405711088,8b96b69,pass
r64/r64-decode/RENORM_BOUNDARY/1KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,1024,1,1,3219.501422136884,3220.5229434093444,4.8670829406931455,3219.6337421450858,3221.529450611081,100,0.2962180137113487,8b96b69,pass
r64/r64-decode/RENORM_BOUNDARY/1MiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,1048576,1,1,3301488.875,3315368.71,28432.813511363853,3309969.307875,3321033.8513593753,100,0.29579457540955667,8b96b69,pass
r64/r64-decode/RENORM_BOUNDARY/256B/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,256,1,1,809.8225431773037,814.9181670480685,8.160090077587864,813.3724673840906,816.5599415711238,100,0.2944084245495779,8b96b69,pass
r64/r64-decode/RENORM_BOUNDARY/4KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,4096,1,1,12872.271524771524,12900.031058051223,78.94343774406201,12885.552951394937,12916.194577613183,100,0.2963499688678847,8b96b69,pass
r64/r64-decode/RENORM_BOUNDARY/64B/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,64,1,1,201.4541059396703,201.4746435592505,0.249147729390696,201.42671471657383,201.52391944830688,100,0.2958720771530986,8b96b69,pass
r64/r64-decode/RENORM_BOUNDARY/64KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,65536,1,1,206910.6384848485,208173.8330546938,2208.4190101729173,207745.77212339343,208606.6724380053,100,0.2949831709811743,8b96b69,pass
r64/r64-decode/SKEWED_255_1/1KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,1024,1,1,3214.6227039906476,3215.325649010837,4.566834815317644,3214.4651230423456,3216.25516700935,100,0.29666757321857845,8b96b69,pass
r64/r64-decode/SKEWED_255_1/1MiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,1048576,1,1,3397951.033333333,3384675.9433333348,30520.98052120526,3378621.057516666,3390534.0383999995,100,0.28739746112291925,8b96b69,pass
r64/r64-decode/SKEWED_255_1/256B/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,256,1,1,810.535801805675,814.3180995224144,6.998477630459085,812.9737119246894,815.7031141582606,100,0.29414934981332647,8b96b69,pass
r64/r64-decode/SKEWED_255_1/4KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,4096,1,1,12906.556744708014,12908.649401947056,17.051221551430448,12905.376867097117,12912.023012398671,100,0.2955627392402016,8b96b69,pass
r64/r64-decode/SKEWED_255_1/64B/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,64,1,1,205.80690289440943,205.84126088549095,0.3543163723279441,205.7742200616321,205.9130970103024,100,0.28961441009571565,8b96b69,pass
r64/r64-decode/SKEWED_255_1/64KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,65536,1,1,208082.5170528267,208000.98162106663,707.6957487830333,207845.3451388867,208118.16564241724,100,0.2933218855407481,8b96b69,pass
r64/r64-decode/SPARSE_17/1KiB/iter,r64,r64-decode,r64-decode,r64-decode,not_applicable,1024,1,1,3521.0710630326016,3513.7381718248052,31.628241005013052,3507.5677165785,3519.9268002541016,100,0.27084779015646354,8b96b69,pass
